,shadow_start,date_retro,shadow_direct,planet_pos_retro,planet_pos_dir,inner_start,inner_end
1972-07-09 04:57:09.962756,1972-04-23 00:00:00,1972-05-27 03:12:56.028037,1972-08-12 00:00:00,94.744172437648643,78.218944102685597,34,34
1974-02-13 07:30:13.845559,1973-12-02 00:00:00,1974-01-03 06:04:44.878735,1974-03-17 00:00:00,311.37498697585573,295.80253346943266,32,32
1975-09-18 01:47:07.463239,1975-07-03 00:00:00,1975-08-06 05:18:51.120806,1975-10-21 00:00:00,161.71396959295922,145.42819285147428,34,33
1977-04-27 09:51:17.224214,1977-02-11 00:00:00,1977-03-16 02:59:44.369676,1977-05-30 00:00:00,24.5579611640316,8.2425609854581694,33,33
1978-11-28 13:12:02.938223,1978-09-15 00:00:00,1978-10-18 03:56:58.740292,1978-12-30 00:00:00,232.80611081754276,217.32979287915435,33,32
1980-07-06 21:16:07.404658,1980-04-21 00:00:00,1980-05-24 20:08:24.197842,1980-08-09 00:00:00,92.599541193019945,76.040350425567425,33,34
1982-02-10 20:38:41.652968,1981-11-30 00:00:00,1981-12-31 19:43:22.606631,1982-03-14 00:00:00,308.91510308218625,293.34562605246691,31,32
1983-09-15 17:23:45.293467,1983-07-01 00:00:00,1983-08-03 19:42:01.535375,1983-10-18 00:00:00,159.50901958054544,143.18649411109243,33,33
1985-04-25 00:08:53.152166,1985-02-09 00:00:00,1985-03-13 18:15:38.272666,1985-05-28 00:00:00,22.30775217882892,6.001586910665349,32,33
1986-11-26 02:47:34.735120,1986-09-13 00:00:00,1986-10-15 16:30:50.676719,1986-12-27 00:00:00,230.40632288878862,214.89366129961931,32,31
1988-07-04 14:11:25.100439,1988-04-19 00:00:00,1988-05-22 13:23:35.866877,1988-08-07 00:00:00,90.460028090917845,73.918831484772909,33,34
1990-02-08 09:18:38.419988,1989-11-27 00:00:00,1989-12-29 08:47:37.900941,1990-03-12 00:00:00,306.42770329180962,290.91796871396605,32,32
1991-09-13 08:57:51.422871,1991-06-28 00:00:00,1991-08-01 10:32:41.176285,1991-10-16 00:00:00,157.32753796017195,141.00429947212717,34,33
1993-04-22 14:16:22.446529,1993-02-06 00:00:00,1993-03-11 09:26:01.937823,1993-05-26 00:00:00,20.026145569761876,3.7339343598125954,33,34
1994-11-23 16:58:51.624818,1994-09-10 00:00:00,1994-10-13 05:38:54.223705,1994-12-25 00:00:00,228.01179489670704,212.46944610781725,33,32
1996-07-02 06:53:27.197471,1996-04-16 00:00:00,1996-05-20 06:06:08.152651,1996-08-05 00:00:00,88.299258629005706,71.774131981435701,34,34
1998-02-05 21:27:00.663504,1997-11-25 00:00:00,1997-12-26 21:19:46.573130,1998-03-09 00:00:00,303.95389052109971,288.45122720050279,31,32
1999-09-11 00:23:38.783571,1999-06-26 00:00:00,1999-07-30 01:41:06.247597,1999-10-14 00:00:00,155.12997149979677,138.78791652816929,34,33
2001-04-20 04:36:14.296827,2001-02-04 00:00:00,2001-03-09 01:06:13.687666,2001-05-23 00:00:00,17.729399728523813,1.4556826395135105,33,33
2002-11-21 07:14:24.786587,2002-09-08 00:00:00,2002-10-10 18:32:42.950852,2002-12-22 00:00:00,225.62123177699084,210.05170444889649,32,31
2004-06-29 23:15:28.579117,2004-04-14 00:00:00,2004-05-17 22:27:34.872421,2004-08-02 00:00:00,86.155375541384615,69.607375121524981,33,34
2006-02-03 09:21:04.762239,2005-11-22 00:00:00,2005-12-24 09:34:17.240974,2006-03-07 00:00:00,301.47005136367477,286.01886394166468,32,32
2007-09-08 16:16:36.085540,2007-06-24 00:00:00,2007-07-27 17:25:40.155359,2007-10-11 00:00:00,152.96660602620241,136.58179661527447,33,33
2009-04-17 19:25:54.198137,2009-02-02 00:00:00,2009-03-06 17:14:48.790202,2009-05-21 00:00:00,15.468131457623373,359.18593850056743,32,34
2010-11-18 21:18:20.840661,2010-09-05 00:00:00,2010-10-08 07:02:59.406800,2010-12-20 00:00:00,223.23447509410903,207.64118933509138,33,32
2012-06-27 15:09:12.562580,2012-04-12 00:00:00,2012-05-15 14:30:14.416390,2012-07-31 00:00:00,83.999218668758459,67.48001632320009,33,34
2014-01-31 20:49:52.021151,2013-11-20 00:00:00,2013-12-21 21:52:26.815387,2014-03-04 00:00:00,298.99915041412078,283.54114457846151,31,32
2015-09-06 08:31:47.873304,2015-06-21 00:00:00,2015-07-25 09:26:08.387271,2015-10-09 00:00:00,150.7761339227045,134.3859197893386,34,33
2017-04-15 10:20:34.621319,2017-01-30 00:00:00,2017-03-04 09:06:16.532061,2017-05-18 00:00:00,13.150031597284677,356.9056852304559,33,33
2018-11-16 10:53:10.804603,2018-09-03 00:00:00,2018-10-05 19:02:27.545689,2018-12-18 00:00:00,220.85165832556072,205.2381731863714,32,32
2020-06-25 06:50:30.895688,2020-04-09 00:00:00,2020-05-13 06:43:07.643291,2020-07-29 00:00:00,81.841672520225345,65.334989004582042,34,34
2022-01-29 08:48:36.954423,2021-11-17 00:00:00,2021-12-19 10:33:26.218095,2022-03-02 00:00:00,296.49431647637408,281.07420959481618,32,32
2023-09-04 01:20:33.035664,2023-06-19 00:00:00,2023-07-23 01:31:59.581196,2023-10-07 00:00:00,148.60335074982029,132.20369591030942,34,33
2025-04-13 01:02:34.920132,2025-01-28 00:00:00,2025-03-02 00:35:41.628578,2025-05-16 00:00:00,10.835741255668927,354.62486175839354,33,33
2026-11-14 00:27:25.221225,2026-08-31 00:00:00,2026-10-03 07:13:36.253161,2026-12-15 00:00:00,218.49290242457101,202.86365346247547,33,31
2028-06-22 22:13:13.753697,2028-04-07 00:00:00,2028-05-10 23:02:06.524589,2028-07-26 00:00:00,79.704802169982329,63.16307735927758,33,34
2030-01-26 21:33:43.725914,2029-11-15 00:00:00,2029-12-16 23:47:12.465698,2030-02-27 00:00:00,294.04836916906652,278.61154704349354,31,32
2031-09-01 17:58:16.286249,2031-06-16 00:00:00,2031-07-20 17:05:19.602184,2031-10-05 00:00:00,146.43663459736362,130.0086592538498,34,34
2033-04-10 15:29:13.707206,2033-01-26 00:00:00,2033-02-27 15:37:58.446940,2033-05-13 00:00:00,8.53970390796648,352.34262135808825,32,33
2034-11-11 14:03:43.005597,2034-08-29 00:00:00,2034-09-30 19:35:02.795995,2034-12-13 00:00:00,216.14158306857004,200.45765308400755,32,32
2036-06-20 14:14:12.704359,2036-04-05 00:00:00,2036-05-08 15:55:25.616790,2036-07-24 00:00:00,77.537124458628099,61.011668399176159,33,34
2038-01-24 10:21:41.955214,2037-11-12 00:00:00,2037-12-14 12:43:28.569072,2038-02-25 00:00:00,291.52689990328219,276.13590667512744,32,32
2039-08-30 10:16:10.328110,2039-06-14 00:00:00,2039-07-18 08:32:53.521062,2039-10-02 00:00:00,144.25340313828323,127.83626770780269,34,33
2041-04-08 05:09:35.198221,2041-01-23 00:00:00,2041-02-25 06:04:55.195357,2041-05-11 00:00:00,6.1979872385396355,350.04245762891594,33,33
