,shadow_start,date_retro,shadow_direct,planet_pos_retro,planet_pos_dir,inner_start,inner_end
2156-05-15 13:54:14.927001,2155-09-28 00:00:00,2155-12-31 12:06:12.293008,2156-08-20 00:00:00,170.7823391849721,163.92844733519897,94,97
2157-05-29 08:16:53.514695,2156-10-09 00:00:00,2157-01-12 12:00:53.597292,2157-09-03 00:00:00,183.7686907949373,176.9547142740073,95,97
2158-06-11 19:51:26.453506,2157-10-22 00:00:00,2158-01-25 04:49:53.013186,2158-09-17 00:00:00,196.43729259653571,189.66264339318747,95,98
2159-06-25 01:40:51.012199,2158-11-03 00:00:00,2159-02-06 14:04:15.624053,2159-10-01 00:00:00,208.80059960051065,202.06398496132707,95,98
2160-07-07 00:57:35.889524,2159-11-15 00:00:00,2160-02-18 18:28:49.797884,2160-10-13 00:00:00,220.88491489111877,214.18295257305257,95,98
2161-07-19 17:31:17.549417,2160-11-25 00:00:00,2161-03-01 18:00:44.978976,2161-10-26 00:00:00,232.73062789113183,226.05887949563802,96,99
2162-08-01 05:01:21.401594,2161-12-07 00:00:00,2162-03-13 16:08:35.631601,2162-11-07 00:00:00,244.38407558851534,237.73749885422552,96,98
2163-08-13 10:04:07.171029,2162-12-19 00:00:00,2163-03-25 13:03:29.192495,2163-11-19 00:00:00,255.89088284918273,249.26211246337357,96,98
2164-08-24 12:23:23.401630,2163-12-30 00:00:00,2164-04-05 07:03:13.853786,2164-11-30 00:00:00,267.29961439861017,260.67993038525009,97,98
2165-09-05 13:00:45.831187,2165-01-10 00:00:00,2165-04-17 03:09:16.488260,2165-12-12 00:00:00,278.65985967673726,272.04136151447409,97,98
2166-09-17 10:28:21.734905,2166-01-21 00:00:00,2166-04-29 01:06:59.881539,2166-12-23 00:00:00,290.02279987159631,283.39871750618579,98,97
2167-09-29 07:35:25.111392,2167-02-02 00:00:00,2167-05-11 03:25:45.754510,2168-01-04 00:00:00,301.44248500160853,294.80632617359225,98,97
2168-10-10 04:15:31.407929,2168-02-14 00:00:00,2168-05-22 08:42:36.422609,2169-01-14 00:00:00,312.97243083317341,306.31786304741883,98,96
2169-10-22 04:16:11.654804,2169-02-25 00:00:00,2169-06-03 18:22:29.523374,2170-01-26 00:00:00,324.66519905774595,317.9860663601383,98,96
2170-11-03 07:40:40.917794,2170-03-10 00:00:00,2170-06-16 12:44:06.828623,2171-02-06 00:00:00,336.56918066063673,329.86187700361489,98,95
2171-11-15 13:35:30.673089,2171-03-23 00:00:00,2171-06-29 13:27:56.613497,2172-02-18 00:00:00,348.72792697066706,341.98816991890243,98,95
2172-11-27 01:38:22.914620,2172-04-05 00:00:00,2172-07-11 21:09:17.707186,2173-03-01 00:00:00,1.1759249439839399,354.40125825443664,97,94
2173-12-09 19:51:26.536317,2173-04-19 00:00:00,2173-07-25 12:42:57.867843,2174-03-14 00:00:00,13.935794221837055,7.1255075612709513,97,95
2174-12-22 21:31:53.654195,2174-05-03 00:00:00,2174-08-08 10:27:59.506303,2175-03-26 00:00:00,27.01732163423242,20.172360449916347,97,94
2176-01-05 06:49:39.896823,2175-05-17 00:00:00,2175-08-22 14:06:08.380430,2176-04-08 00:00:00,40.41068124463591,33.534013494543906,97,94
2177-01-17 22:17:30.453716,2176-05-31 00:00:00,2176-09-04 23:16:28.377715,2177-04-21 00:00:00,54.085698407170618,47.179546063450566,96,94
2178-01-31 18:58:16.503478,2177-06-15 00:00:00,2177-09-19 12:21:38.990247,2178-05-05 00:00:00,67.989400914699999,61.060607236709018,96,94
2179-02-14 22:46:11.837987,2178-06-30 00:00:00,2178-10-04 02:33:24.600982,2179-05-20 00:00:00,82.054567622664578,75.108360547154064,96,95
2180-02-29 07:09:51.357255,2179-07-15 00:00:00,2179-10-18 14:51:04.211484,2180-06-02 00:00:00,96.204637922904951,89.250706453483417,95,94
2181-03-14 17:57:22.859636,2180-07-29 00:00:00,2180-11-01 00:16:41.895489,2181-06-17 00:00:00,110.36089295576646,103.40832514832744,95,95
2182-03-29 04:55:20.147274,2181-08-12 00:00:00,2181-11-15 05:40:24.119377,2182-07-02 00:00:00,124.44265348180099,117.4998112685137,95,95
2183-04-12 14:52:31.745546,2182-08-26 00:00:00,2182-11-29 06:18:30.078738,2183-07-17 00:00:00,138.36773560775433,131.44133460341158,95,96
2184-04-25 22:17:09.585880,2183-09-09 00:00:00,2183-12-12 23:45:41.039425,2184-07-31 00:00:00,152.06753976446745,145.16377676669279,94,97
2185-05-10 01:19:03.409687,2184-09-21 00:00:00,2184-12-25 09:31:56.209954,2185-08-15 00:00:00,165.48904295931587,158.61625248078397,95,97
2186-05-23 22:32:15.831793,2185-10-04 00:00:00,2186-01-07 11:51:27.256998,2186-08-29 00:00:00,178.60309366332433,171.76252804556253,95,98
2187-06-06 14:19:57.735474,2186-10-17 00:00:00,2187-01-20 05:36:11.336179,2187-09-12 00:00:00,191.39658017451276,184.59212601082038,95,98
2188-06-18 23:47:26.914053,2187-10-29 00:00:00,2188-02-01 16:56:32.233917,2188-09-25 00:00:00,203.8775643256831,197.10843815113373,95,99
2189-07-02 00:43:09.136199,2188-11-09 00:00:00,2189-02-13 00:27:22.848232,2189-10-08 00:00:00,216.0647845026642,209.33264318303858,96,98
2190-07-14 17:48:27.236185,2189-11-21 00:00:00,2190-02-25 01:49:23.834519,2190-10-21 00:00:00,227.99146966707201,221.29281038246708,96,99
2191-07-27 07:38:12.961841,2190-12-02 00:00:00,2191-03-08 23:11:32.524661,2191-11-02 00:00:00,239.70096454599332,233.03223227710359,96,98
2192-08-07 15:17:07.257025,2191-12-14 00:00:00,2192-03-19 19:00:51.375269,2192-11-13 00:00:00,251.23780103075916,244.59455609362425,96,98
2193-08-19 18:13:51.039315,2192-12-24 00:00:00,2193-03-31 13:27:16.276491,2193-11-25 00:00:00,262.65244919315688,256.02832999422509,97,98
2194-08-31 17:51:19.873881,2194-01-05 00:00:00,2194-04-12 09:50:40.321892,2194-12-07 00:00:00,273.99635096998429,267.38483584223297,97,98
2195-09-12 14:15:32.225417,2195-01-16 00:00:00,2195-04-24 05:19:12.084924,2195-12-19 00:00:00,285.3219835137013,278.71516189128954,98,98
2196-09-23 11:54:48.301263,2196-01-28 00:00:00,2196-05-05 03:57:49.626530,2196-12-29 00:00:00,296.68227911539873,290.07116789629703,98,97
2197-10-05 08:32:44.687626,2197-02-08 00:00:00,2197-05-17 07:22:55.357766,2198-01-09 00:00:00,308.1280626642689,301.50516650555238,98,96
2198-10-17 06:02:38.180458,2198-02-20 00:00:00,2198-05-29 15:07:25.637038,2199-01-21 00:00:00,319.71014186534336,313.06721348910276,98,96
2199-10-29 06:03:19.772128,2199-03-05 00:00:00,2199-06-11 05:29:40.904068,2200-02-01 00:00:00,331.47753863155924,324.80794825069677,98,95
2200-11-10 09:55:36.392947,2200-03-18 00:00:00,2200-06-24 00:38:22.717274,2201-02-13 00:00:00,343.47945348064161,336.77693762101921,98,95
2201-11-22 20:03:35.063488,2201-03-31 00:00:00,2201-07-07 03:31:44.855500,2202-02-25 00:00:00,355.75754768520693,349.01669645345243,98,95
2202-12-05 10:35:07.183285,2202-04-14 00:00:00,2202-07-20 15:24:08.075544,2203-03-09 00:00:00,8.3409644310056503,1.5591210726974412,97,94
2203-12-18 07:00:12.228350,2203-04-28 00:00:00,2203-08-03 10:19:02.739411,2204-03-21 00:00:00,21.243306312058333,14.419280128111206,97,94
2204-12-30 11:57:49.279049,2204-05-11 00:00:00,2204-08-16 10:36:27.564196,2205-04-03 00:00:00,34.464905071261548,27.599857903414151,97,94
2206-01-12 23:53:36.223589,2205-05-26 00:00:00,2205-08-30 16:45:47.667883,2206-04-16 00:00:00,47.988607812221169,41.085766204660281,96,94
2207-01-26 18:37:42.563204,2206-06-10 00:00:00,2206-09-14 03:21:02.570523,2207-04-30 00:00:00,61.775652809319567,54.842373781262154,96,94
2208-02-09 20:02:26.868411,2207-06-24 00:00:00,2207-09-28 16:21:01.735568,2208-05-13 00:00:00,75.76968403102822,68.812585311818623,96,94
2209-02-23 01:48:26.129398,2208-07-08 00:00:00,2208-10-12 05:29:37.327538,2209-05-28 00:00:00,89.896340214658153,82.926389517326285,96,94
2210-03-09 10:28:34.799764,2209-07-23 00:00:00,2209-10-26 17:33:44.912913,2210-06-12 00:00:00,104.07294623382117,97.098279194589139,95,95
2211-03-23 20:44:54.739141,2210-08-07 00:00:00,2210-11-10 02:30:05.145092,2211-06-27 00:00:00,118.20951290276199,111.24117061202872,95,96
2212-04-06 08:02:36.688873,2211-08-21 00:00:00,2211-11-24 06:28:08.753122,2212-07-11 00:00:00,132.22436106278488,125.27352079920469,95,96
2213-04-20 18:21:21.302438,2212-09-03 00:00:00,2212-12-07 02:08:42.769801,2213-07-26 00:00:00,146.04444972418051,139.11972947317943,95,97
